"","fullname","playerID","yearID","teamID","lgID","salary","percent_positive_ab","percent_NAB","PA","salary_per_NAB","salary_per_Good_AB","diff_salary_good_vs_bad","fit.cluster","team_payroll","total_salary_NAB","total_salary_GAB","W","diff_payroll"
"5452","Kelly   Johnson","johnske05",2016,"ATL","NL",2000000,0.285714285714286,0.218045112781955,133,436090.22556391,571428.571428571,135338.345864662,1,42661625,9047734.99145138,15248973.1530983,68,6201238.16164696
"5453","Kelly   Johnson","johnske05",2015,"ATL","NL",1500000,0.32994923857868,0.238578680203046,197,357868.020304569,494923.85786802,137055.837563452,1,47015000,9599735.09003724,16180383.0056165,67,6580647.91557926
"5454","Lance   Johnson","johnsla03",1991,"CHA","AL",385000,0.311290322580645,0.116129032258065,620,44709.6774193548,119846.774193548,75137.0967741935,1,10710000,1614804.58951304,3494938.5537935,87,1880133.96428045
"5455","Lance   Johnson","johnsla03",1997,"NYN","NL",3050000,0.39202657807309,0.0897009966777409,301,273588.03986711,1195681.06312292,922093.023255814,5,23841500,3841083.79566768,9086351.2674732,88,5245267.47180552
"5456","Lance   Johnson","johnsla03",1994,"CHA","AL",2666667,0.334821428571429,0.0691964285714286,448,184523.832589286,892857.254464286,708333.421875,5,19531834,2631667.07157925,7605598.26882949,67,4973931.19725023
"5457","Lance   Johnson","johnsla03",1999,"CHN","NL",5100000,0.335120643431635,0.0697050938337802,373,355495.978552279,1709115.28150134,1353619.30294906,2,37449500,7271896.78987354,13487578.9003616,67,6215682.11048807
"5458","Lance   Johnson","johnsla03",1996,"NYN","NL",2715000,0.375857338820302,0.065843621399177,729,178765.432098765,1020452.67489712,841687.242798354,5,13929500,2468703.05178137,5122879.23107374,71,2654176.17929238
"5459","Lance   Johnson","johnsla03",1989,"CHA","AL",76600,0.360406091370558,0.126903553299492,197,9720.81218274112,27607.1065989848,17886.2944162437,1,4946910,851290.056382311,1682040.08514354,69,830750.028761228
"5460","Lance   Johnson","johnsla03",1993,"CHA","AL",2266666,0.35528596187175,0.0745233968804159,577,168919.649913345,805314.610051993,636394.960138648,5,25225833,4030274.88994603,8502055.76545748,94,4471780.87551145
"5461","Lance   Johnson","johnsla03",1995,"CHA","AL",2666667,0.347286821705426,0.0589147286821705,645,157105.962790698,926098.306976744,768992.344186047,5,28893282,3981211.80048634,11346272.7811056,68,7365060.98061926
"5462","Lance   Johnson","johnsla03",1990,"CHA","AL",100000,0.333907056798623,0.0981067125645439,581,9810.67125645439,33390.7056798623,23580.0344234079,1,6526000,1057000.26427818,2206231.64203065,94,1149231.37775247
"5463","Lance   Johnson","johnsla03",1998,"CHN","NL",4900000,0.340361445783133,0.0813253012048193,332,398493.975903614,1667771.08433735,1269277.10843374,2,30484500,5752276.25072602,11237515.5881317,90,5485239.33740565
"5464","Lance   Johnson","johnsla03",1988,"CHA","AL",62500,0.223076923076923,0.0923076923076923,130,5769.23076923077,13942.3076923077,8173.07692307692,1,4705000,787769.953931295,1595965.80924679,71,808195.855315496
"5465","Lance   Johnson","johnsla03",1992,"CHA","AL",530000,0.330605564648118,0.0867430441898527,611,45973.8134206219,175220.949263502,129247.135842881,1,17677500,2519223.88645856,6012349.67131676,86,3493125.7848582
"5466","Mark   Johnson","johnsma01",1995,"PIT","NL",109000,0.334600760456274,0.258555133079848,263,28182.5095057034,36471.4828897338,8288.97338403042,1,13702233,2340411.96087255,4871085.39372863,58,2530673.43285607
"5467","Mark   Johnson","johnsma01",1997,"PIT","NL",237500,0.358208955223881,0.294776119402985,268,70009.328358209,85074.6268656716,15065.2985074627,1,7234167,1524206.48348073,2589161.33024713,79,1064954.84676641
"5468","Mark   Johnson","johnsma01",1996,"PIT","NL",127500,0.37593984962406,0.172932330827068,399,22048.8721804511,47932.3308270677,25883.4586466165,1,16054500,2801635.08636903,5560146.50153739,73,2758511.41516835
"5469","Mark   Johnson","johnsma02",2000,"CHA","AL",250000,0.315352697095436,0.178423236514523,241,44605.8091286307,78838.1742738589,34232.3651452282,1,16075000,2584124.94450628,6507468.7173541,95,3923343.77284781
"5470","Mark   Johnson","johnsma02",2002,"CHA","AL",320000,0.2996632996633,0.188552188552189,297,60336.7003367003,95892.2558922559,35555.5555555556,1,43657000,7569287.37063588,15832055.3711485,81,8262768.00051261
"5471","Mark   Johnson","johnsma02",1999,"CHA","AL",200000,0.352226720647773,0.242914979757085,247,48582.995951417,70445.3441295547,21862.3481781376,1,13510000,1997414.21791459,5372421.46146091,75,3375007.24354631
"5472","Nick   Johnson","johnsni01",2009,"WAS","NL",5500000,0.416861826697892,0.180327868852459,427,991803.278688525,2292740.04683841,1300936.76814988,2,42851000,9482019.56751058,15493492.7363491,59,6011473.16883856
"5473","Nick   Johnson","johnsni01",2004,"MON","NL",1250000,0.367003367003367,0.212121212121212,297,265151.515151515,458754.208754209,193602.693602694,1,22984500,3012884.9929259,7847027.96854184,67,4834142.97561595
"5474","Nick   Johnson","johnsni01",2012,"BAL","AL",800000,0.323529411764706,0.294117647058824,102,235294.117647059,258823.529411765,23529.4117647059,1,40067999,8349543.06425625,13412172.0624148,93,5062628.99815855
"5475","Nick   Johnson","johnsni01",2002,"NYA","AL",220650,0.354401805869074,0.246049661399549,443,54290.8577878104,78198.7584650113,23907.9006772009,1,62441364,12220557.39158,24356934.1443376,103,12136376.7527576
"5476","Nick   Johnson","johnsni01",2008,"WAS","NL",5500000,0.437086092715232,0.178807947019868,151,983443.708609272,2403973.50993377,1420529.8013245,2,36660000,6517663.35933513,12812429.9389755,59,6294766.5796404
"5477","Nick   Johnson","johnsni01",2005,"WAS","NL",1450000,0.41981981981982,0.183783783783784,555,266486.486486487,608738.738738739,342252.252252252,1,25601000,4234435.55050354,8781902.5881275,81,4547467.03762396
"5478","Nick   Johnson","johnsni01",2003,"NYA","AL",364100,0.42997542997543,0.162162162162162,407,59043.2432432432,156554.054054054,97510.8108108108,1,75499814,13881786.2517716,28857570.1151714,101,14975783.8633998
"5479","Nick   Johnson","johnsni01",2006,"WAS","NL",3200000,0.446177847113885,0.173166926677067,641,554134.165366615,1427769.11076443,873634.945397816,5,32202000,6042874.85000286,11595998.8770333,71,5553124.02703045
"5480","Reed   Johnson","johnsre02",2006,"TOR","AL",1425000,0.396153846153846,0.173076923076923,520,246634.615384615,564519.230769231,317884.615384615,1,38378000,7210719.80078482,13893058.0780051,87,6682338.2772203
"5481","Reed   Johnson","johnsre02",2005,"TOR","AL",342000,0.335616438356164,0.205479452054795,438,70273.9726027397,114780.821917808,44506.8493150685,1,19894000,3633536.77016201,6962563.26957234,80,3329026.49941033
"5482","Reed   Johnson","johnsre02",2014,"MIA","NL",1000000,0.281407035175879,0.206030150753769,199,206030.150753769,281407.035175879,75376.8844221105,1,25183000,6928148.45901647,8771174.7247776,77,1843026.26576113
"5483","Reed   Johnson","johnsre02",2008,"CHN","NL",1300000,0.372972972972973,0.191891891891892,370,249459.459459459,484864.864864865,235405.405405405,1,61316000,11970768.4233885,23003997.3594267,97,11033228.9360383
"5484","Reed   Johnson","johnsre02",2004,"TOR","AL",318000,0.325301204819277,0.197934595524957,581,62943.2013769363,103445.78313253,40502.5817555938,1,27379000,5783546.69094284,10503143.04422,67,4719596.35327717
"5485","Reed   Johnson","johnsre02",2010,"LAN","NL",800000,0.300469483568075,0.248826291079812,213,199061.03286385,240375.58685446,41314.5539906103,1,56465683,10782563.7680008,21470854.9320008,80,10688291.164
"5486","Reed   Johnson","johnsre02",2009,"CHN","NL",3000000,0.335135135135135,0.172972972972973,185,518918.918918919,1005405.40540541,486486.486486487,5,73987500,14630819.1424542,27112169.1718339,83,12481350.0293796
"5487","Reed   Johnson","johnsre02",2011,"CHN","NL",900000,0.358490566037736,0.252830188679245,265,227547.169811321,322641.509433962,95094.3396226415,1,71241996,14828264.6692185,24625898.5415154,71,9797633.87229688
"5488","Reed   Johnson","johnsre02",2007,"TOR","AL",3075000,0.304635761589404,0.208609271523179,302,641473.509933775,936754.966887417,295281.456953642,1,39302500,7488269.2464345,13816278.1180614,83,6328008.87162693
"5489","Reed   Johnson","johnsre02",2013,"ATL","NL",1600000,0.311111111111111,0.259259259259259,135,414814.814814815,497777.777777778,82962.962962963,1,59802775,16385781.9123675,19719711.0567991,96,3333929.14443167
"5490","Reed   Johnson","johnsre02",2012,"CHN","NL",1150000,0.358695652173913,0.25,184,287500,412500,125000,1,35810700,8735408.31633572,11677235.4765332,61,2941827.16019753
"5491","Rob   Johnson","johnsro07",2009,"SEA","AL",400000,0.295138888888889,0.246527777777778,288,98611.1111111111,118055.555555556,19444.4444444445,1,51649166,7727389.96829764,17677094.5921533,85,9949704.62385567
"5492","Rob   Johnson","johnsro07",2011,"SDN","NL",421700,0.267676767676768,0.308080808080808,198,129917.676767677,112879.292929293,-17038.3838383838,1,23933100,5303740.28905268,7795789.34687625,71,2492049.05782356
"5493","Rob   Johnson","johnsro07",2010,"SEA","AL",412500,0.314285714285714,0.242857142857143,210,100178.571428571,129642.857142857,29464.2857142857,1,56069500,10354561.2518334,18451637.2846676,61,8097076.03283419
"5494","Russ   Johnson","johnsru01",2001,"TBA","AL",270000,0.383802816901408,0.207746478873239,284,56091.5492957746,103626.76056338,47535.2112676056,1,26500000,5759936.81695649,9094542.11869089,62,3334605.3017344
"5495","Russ   Johnson","johnsru01",2002,"TBA","AL",575000,0.325581395348837,0.186046511627907,129,106976.744186047,187209.302325581,80232.5581395349,1,19895000,4768067.5499147,6296446.77713415,55,1528379.22721945
"5496","Russ   Johnson","johnsru01",1999,"HOU","NL",205000,0.374301675977654,0.189944134078212,179,38938.5474860335,76731.843575419,37793.2960893855,1,30567500,5798538.69625748,12192953.8451763,97,6394415.14891881
"5497","Wallace   Johnson","johnswa03",1989,"MON","NL",177000,0.32520325203252,0.113821138211382,123,20146.3414634146,57560.9756097561,37414.6341463415,1,7220389,1093187.5287159,2638472.40865049,81,1545284.87993459
"5498","Wallace   Johnson","johnswa03",1986,"MON","NL",65000,0.32089552238806,0.082089552238806,134,5335.82089552239,20858.2089552239,15522.3880597015,1,5671500,868444.293870736,2093432.00331934,78,1224987.70944861
"5499","Wallace   Johnson","johnswa03",1988,"MON","NL",100000,0.392523364485981,0.158878504672897,107,15887.8504672897,39252.3364485981,23364.4859813084,1,5451333,835193.288800786,1887465.58264666,81,1052272.29384587
"5500","Adam   Jones","jonesad01",2015,"BAL","AL",13333333,0.316780821917808,0.210616438356164,584,2808219.10787671,4223744.18664384,1415525.07876712,2,64790833,16386808.6114228,20272156.2504588,81,3885347.63903599
"5501","Adam   Jones","jonesad01",2010,"BAL","AL",465000,0.329032258064516,0.219354838709677,620,102000,153000,51000,1,48585000,8771157.66510726,16283179.3250961,66,7512021.65998884
"5502","Adam   Jones","jonesad01",2008,"BAL","AL",390000,0.3203125,0.234375,512,91406.25,124921.875,33515.625,1,40881914,6395235.68879004,14185976.045869,68,7790740.35707898
"5503","Adam   Jones","jonesad01",2009,"BAL","AL",435000,0.344827586206897,0.203065134099617,522,88333.3333333333,150000,61666.6666666667,1,37395000,6169442.38944547,12800499.5560237,64,6631057.16657821
"5504","Adam   Jones","jonesad01",2011,"BAL","AL",3250000,0.340872374798061,0.208400646203554,619,677302.100161551,1107835.2180937,430533.117932149,5,58153538,11031324.2140514,18700823.453413,69,7669499.23936159
"5505","Adam   Jones","jonesad01",2014,"BAL","AL",13000000,0.322108345534407,0.210834553440703,683,2740849.19472914,4187408.49194729,1446559.29721816,2,67792500,14579867.760269,22532497.6646272,96,7952629.90435818
"5506","Adam   Jones","jonesad01",2012,"BAL","AL",6150000,0.337159253945481,0.202295552367288,697,1244117.64705882,2073529.41176471,829411.764705882,5,40067999,8349543.06425625,13412172.0624148,93,5062628.99815855
"5507","Adam   Jones","jonesad01",2016,"BAL","AL",16329674,0.323922734026746,0.190193164933135,673,3105792.38038633,5289552.64784547,2183760.26745914,2,92643192,22454047.2077976,30322314.5178913,89,7868267.31009374
"5508","Adam   Jones","jonesad01",2013,"BAL","AL",8833333,0.326118326118326,0.217893217893218,693,1924723.35209235,2880711.77200577,955988.41991342,5,54388500,9442299.48426574,17997064.7055962,85,8554765.22133042
"5509","Andruw   Jones","jonesan01",1998,"ATL","NL",215000,0.335423197492163,0.217868338557994,638,46841.6927899686,72115.987460815,25274.2946708464,1,25033500,4734172.38911048,9620160.3201207,106,4885987.93101022
"5510","Andruw   Jones","jonesan01",2004,"ATL","NL",12500000,0.357251908396947,0.261068702290076,655,3263358.77862595,4465648.85496183,1202290.07633588,2,42513333,8748056.46909123,15961583.2189577,96,7213526.74986647
"5511","Andruw   Jones","jonesan01",1996,"ATL","NL",109000,0.265486725663717,0.265486725663717,113,28938.0530973451,28938.0530973451,0,1,24024500,3968070.30077328,9012801.22183914,96,5044730.92106586
"5512","Andruw   Jones","jonesan01",2005,"ATL","NL",13000000,0.369343065693431,0.191240875912409,685,2486131.38686131,4801459.8540146,2315328.46715328,4,41341302,6975590.82238043,15912558.1514068,90,8936967.32902638
"5513","Andruw   Jones","jonesan01",1999,"ATL","NL",330000,0.378260869565217,0.166666666666667,690,55000,124826.086956522,69826.0869565217,1,30737500,4763253.51865758,11433874.5286053,103,6670621.00994775
"5514","Andruw   Jones","jonesan01",2009,"TEX","AL",500000,0.338323353293413,0.236526946107784,334,118263.473053892,169161.676646707,50898.2035928144,1,30010926,5813156.98758336,10369023.1555659,87,4555866.16798255
"5515","Andruw   Jones","jonesan01",2011,"NYA","AL",1500000,0.355855855855856,0.292792792792793,222,439189.189189189,533783.783783784,94594.5945945946,1,118708864,24090262.2333303,42917619.6499265,97,18827357.4165961
"5516","Andruw   Jones","jonesan01",2002,"ATL","NL",10000000,0.378582202111614,0.22473604826546,663,2247360.4826546,3785822.02111614,1538461.53846154,2,44050000,7631957.48779104,17122151.8767867,101,9490194.38899563
"5517","Andruw   Jones","jonesan01",2003,"ATL","NL",12000000,0.34947049924357,0.216338880484115,661,2596066.56580938,4193645.99092284,1597579.42511346,2,55756500,9011480.86875438,21480554.4226777,101,12469073.5539233
"5518","Andruw   Jones","jonesan01",1997,"ATL","NL",152500,0.338362068965517,0.254310344827586,464,38782.3275862069,51600.2155172414,12817.8879310345,1,23587500,4524134.56028488,9021775.48627453,101,4497640.92598965
"5519","Andruw   Jones","jonesan01",2010,"CHA","AL",500000,0.347560975609756,0.268292682926829,328,134146.341463415,173780.487804878,39634.1463414634,1,48745000,7969384.82671695,17234148.2410983,88,9264763.41438133
"5520","Andruw   Jones","jonesan01",2000,"ATL","NL",3700000,0.373113854595336,0.15363511659808,729,568449.931412894,1380521.26200274,812071.330589849,5,45265099,8168607.35135774,16637224.242875,95,8468616.89151722
"5521","Andruw   Jones","jonesan01",2001,"ATL","NL",8200000,0.327586206896552,0.218390804597701,696,1790804.59770115,2686206.89655172,895402.298850575,5,48931666,8510243.58042108,17651534.8103915,88,9141291.22997037
"5522","Andruw   Jones","jonesan01",2006,"ATL","NL",13500000,0.384955752212389,0.206489675516224,678,2787610.61946903,5196902.65486726,2409292.03539823,4,42731333,8111768.64916833,16352544.6390128,79,8240775.98984446
"5523","Andruw   Jones","jonesan01",2007,"ATL","NL",14000000,0.328808446455505,0.232277526395173,663,3251885.36953243,4603318.25037707,1351432.88084465,2,38205833,7295303.41484554,14496955.3718113,84,7201651.95696575
"5524","Andruw   Jones","jonesan01",2012,"NYA","AL",2000000,0.307407407407407,0.27037037037037,270,540740.740740741,614814.814814815,74074.074074074,1,115086864,24252826.7879708,41379424.8127594,95,17126598.0247886
"5525","Andruw   Jones","jonesan01",2008,"LAN","NL",14726910,0.260504201680672,0.340336134453782,238,5012099.62184874,3836421.93277311,-1175677.68907563,1,60486302,10613759.1093765,20841595.5302696,84,10227836.4208931
"5526","Bob   Jones","jonesbo02",1985,"TEX","AL",117500,0.302013422818792,0.208053691275168,149,24446.3087248322,35486.5771812081,11040.2684563758,1,4240833,684298.054713307,1452540.98977839,62,768242.935065088
"5527","Chris   Jones","jonesch05",1993,"COL","NL",140000,0.312217194570136,0.244343891402715,221,34208.1447963801,43710.407239819,9502.26244343891,1,5949500,971979.117473322,2135644.37586375,67,1163665.25839043
"5528","Chris   Jones","jonesch05",1997,"SDN","NL",380000,0.327485380116959,0.286549707602339,171,108888.888888889,124444.444444444,15555.5555555556,1,25321672,4419697.72600989,9738152.04419719,76,5318454.31818729
"5529","Chris   Jones","jonesch05",1996,"NYN","NL",337500,0.310975609756098,0.274390243902439,164,92606.7073170732,104954.268292683,12347.5609756098,1,13929500,2468703.05178137,5122879.23107374,71,2654176.17929238
"5530","Chris   Jones","jonesch05",1995,"NYN","NL",200000,0.345,0.235,200,47000,69000,22000,1,12552445,2048429.38118478,4781864.88690431,69,2733435.50571953
"5531","Chipper   Jones","jonesch06",2011,"ATL","NL",14000000,0.367816091954023,0.172413793103448,522,2413793.10344828,5149425.28735632,2735632.18390805,4,46759692,9356523.54264242,16080451.4065805,89,6723927.86393804
"5532","Chipper   Jones","jonesch06",2002,"ATL","NL",11333333,0.461313868613139,0.156204379562044,685,1770316.24963504,5228223.69051095,3457907.44087591,4,44050000,7631957.48779104,17122151.8767867,101,9490194.38899563
